,Province/State,Country/Region,Lat,Long,Date,#Confirmed,#Deaths,#Recovered
22129,Bermuda,United Kingdom,32.3078,-64.7505,4/14/20,57,5,30.0
22130,Cayman Islands,United Kingdom,19.3133,-81.2546,4/14/20,54,1,6.0
22131,Channel Islands,United Kingdom,49.3723,-2.3644,4/14/20,440,13,48.0
22132,Gibraltar,United Kingdom,36.1408,-5.3536,4/14/20,129,0,93.0
22133,Isle of Man,United Kingdom,54.2361,-4.5481,4/14/20,254,2,141.0
22134,Montserrat,United Kingdom,16.7425,-62.1874,4/14/20,11,0,1.0
22135,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,4/14/20,93873,12107,0.0
22136,Uruguay,Uruguay,-32.5228,-55.7658,4/14/20,483,8,248.0
22137,US,US,37.0902,-95.7129,4/14/20,607670,25832,47763.0
22138,Uzbekistan,Uzbekistan,41.3775,64.5853,4/14/20,1165,4,99.0
22139,Venezuela,Venezuela,6.4238,-66.5897,4/14/20,189,9,110.0
22140,Vietnam,Vietnam,16.0,108.0,4/14/20,266,0,169.0
22141,Zambia,Zambia,-15.4167,28.2833,4/14/20,45,2,30.0
22142,Zimbabwe,Zimbabwe,-20.0,30.0,4/14/20,17,3,0.0
22143,Diamond Princess,Canada,0.0,0.0,4/14/20,-1,-1,
22144,Dominica,Dominica,15.415,-61.371,4/14/20,16,0,8.0
22145,Grenada,Grenada,12.1165,-61.679,4/14/20,14,0,0.0
22146,Mozambique,Mozambique,-18.665695,35.529562,4/14/20,28,0,2.0
22147,Syria,Syria,34.802075,38.99681500000001,4/14/20,29,2,5.0
22148,Timor-Leste,Timor-Leste,-8.874217,125.727539,4/14/20,6,0,1.0
22149,Belize,Belize,13.1939,-59.5432,4/14/20,18,2,0.0
22150,Recovered,Canada,0.0,0.0,4/14/20,0,0,
22151,Laos,Laos,19.85627,102.495496,4/14/20,19,0,1.0
22152,Libya,Libya,26.3351,17.228331,4/14/20,35,1,9.0
22153,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,4/14/20,308,2,62.0
22154,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,4/14/20,38,0,0.0
22155,Mali,Mali,17.570692,-3.996166000000001,4/14/20,144,13,34.0
22156,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,4/14/20,14,0,0.0
22157,Northwest Territories,Canada,64.8255,-124.8457,4/14/20,5,0,
22158,Yukon,Canada,64.2823,-135.0,4/14/20,8,0,
22159,Kosovo,Kosovo,42.602636,20.902977,4/14/20,387,8,66.0
22160,Burma,Burma,21.9162,95.956,4/14/20,63,4,2.0
22161,Anguilla,United Kingdom,18.2206,-63.0686,4/14/20,3,0,1.0
22162,British Virgin Islands,United Kingdom,18.4207,-64.64,4/14/20,3,0,2.0
22163,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,4/14/20,10,1,0.0
22164,MS Zaandam,MS Zaandam,0.0,0.0,4/14/20,9,2,0.0
22165,Botswana,Botswana,-22.3285,24.6849,4/14/20,13,1,0.0
22166,Burundi,Burundi,-3.3731,29.9189,4/14/20,5,1,0.0
22167,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,4/14/20,11,0,0.0
22168,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/14/20,3,0,0.0
22169,Malawi,Malawi,-13.254307999999998,34.301525,4/14/20,16,2,0.0
22170,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/14/20,11,0,1.0
22171,Saint Pierre and Miquelon,France,46.8852,-56.3159,4/14/20,1,0,0.0
22172,South Sudan,South Sudan,6.877000000000002,31.307,4/14/20,4,0,0.0
22173,Western Sahara,Western Sahara,24.2155,-12.8858,4/14/20,6,0,0.0
22174,Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,4/14/20,4,0,0.0
22175,Yemen,Yemen,15.552727,48.516388,4/14/20,1,0,0.0
22176,Afghanistan,Afghanistan,33.0,65.0,4/15/20,784,25,43.0
22177,Albania,Albania,41.1533,20.1683,4/15/20,494,25,251.0
22178,Algeria,Algeria,28.0339,1.6596,4/15/20,2160,336,708.0
22179,Andorra,Andorra,42.5063,1.5218,4/15/20,673,33,169.0
22180,Angola,Angola,-11.2027,17.8739,4/15/20,19,2,5.0
22181,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,4/15/20,23,2,3.0
22182,Argentina,Argentina,-38.4161,-63.6167,4/15/20,2443,111,596.0
22183,Armenia,Armenia,40.0691,45.0382,4/15/20,1111,17,297.0
22184,Australian Capital Territory,Australia,-35.4735,149.0124,4/15/20,103,3,72.0
22185,New South Wales,Australia,-33.8688,151.2093,4/15/20,2886,25,4.0
22186,Northern Territory,Australia,-12.4634,130.8456,4/15/20,28,0,6.0
22187,Queensland,Australia,-28.0167,153.4,4/15/20,999,5,442.0
22188,South Australia,Australia,-34.9285,138.6007,4/15/20,433,4,240.0
22189,Tasmania,Australia,-41.4545,145.9707,4/15/20,165,6,53.0
22190,Victoria,Australia,-37.8136,144.9631,4/15/20,1299,14,1118.0
22191,Western Australia,Australia,-31.9505,115.8605,4/15/20,527,6,251.0
22192,Austria,Austria,47.5162,14.5501,4/15/20,14336,393,8098.0
22193,Azerbaijan,Azerbaijan,40.1431,47.5769,4/15/20,1253,13,404.0
22194,Bahamas,Bahamas,25.0343,-77.3963,4/15/20,49,8,6.0
22195,Bahrain,Bahrain,26.0275,50.55,4/15/20,1671,7,663.0
22196,Bangladesh,Bangladesh,23.685,90.3563,4/15/20,1231,50,49.0
22197,Barbados,Barbados,13.1939,-59.5432,4/15/20,73,5,15.0
22198,Belarus,Belarus,53.7098,27.9534,4/15/20,3728,36,203.0
22199,Belgium,Belgium,50.8333,4.0,4/15/20,33573,4440,7107.0
22200,Benin,Benin,9.3077,2.3158,4/15/20,35,1,18.0
22201,Bhutan,Bhutan,27.5142,90.4336,4/15/20,5,0,2.0
22202,Bolivia,Bolivia,-16.2902,-63.5887,4/15/20,397,28,7.0
22203,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,4/15/20,1110,41,253.0
22204,Brazil,Brazil,-14.235,-51.9253,4/15/20,28320,1736,14026.0
22205,Brunei,Brunei,4.5353,114.7277,4/15/20,136,1,108.0
22206,Bulgaria,Bulgaria,42.7339,25.4858,4/15/20,747,36,105.0
22207,Burkina Faso,Burkina Faso,12.2383,-1.5616,4/15/20,542,32,226.0
22208,Cabo Verde,Cabo Verde,16.5388,-23.0418,4/15/20,56,1,1.0
22209,Cambodia,Cambodia,11.55,104.9167,4/15/20,122,0,96.0
22210,Cameroon,Cameroon,3.848,11.5021,4/15/20,848,17,165.0
22211,Alberta,Canada,53.9333,-116.5765,4/15/20,1870,48,
22212,British Columbia,Canada,49.2827,-123.1207,4/15/20,1517,72,
22213,Grand Princess,Canada,37.6489,-122.6655,4/15/20,13,0,
22214,Manitoba,Canada,53.7609,-98.8139,4/15/20,246,5,
22215,New Brunswick,Canada,46.5653,-66.4619,4/15/20,117,0,
22216,Newfoundland and Labrador,Canada,53.1355,-57.6604,4/15/20,247,3,
22217,Nova Scotia,Canada,44.682,-63.7443,4/15/20,549,3,
22218,Ontario,Canada,51.2538,-85.3232,4/15/20,8447,385,
22219,Prince Edward Island,Canada,46.5107,-63.4168,4/15/20,26,0,
22220,Quebec,Canada,52.9399,-73.5491,4/15/20,14860,487,
22221,Saskatchewan,Canada,52.9399,-106.4509,4/15/20,304,4,
22222,Central African Republic,Central African Republic,6.6111,20.9394,4/15/20,12,0,4.0
22223,Chad,Chad,15.4542,18.7322,4/15/20,23,0,2.0
22224,Chile,Chile,-35.6751,-71.543,4/15/20,8273,94,2937.0
22225,Anhui,China,31.8257,117.2264,4/15/20,991,6,984.0
22226,Beijing,China,40.1824,116.4142,4/15/20,590,8,495.0
22227,Chongqing,China,30.0572,107.874,4/15/20,579,6,570.0
22228,Fujian,China,26.0789,117.9874,4/15/20,353,1,331.0
22229,Gansu,China,37.8099,101.0583,4/15/20,139,2,136.0
22230,Guangdong,China,23.3417,113.4244,4/15/20,1566,8,1462.0
22231,Guangxi,China,23.8298,108.7881,4/15/20,254,2,252.0
22232,Guizhou,China,26.8154,106.8748,4/15/20,146,2,144.0
22233,Hainan,China,19.1959,109.7453,4/15/20,168,6,162.0
22234,Hebei,China,39.549,116.1306,4/15/20,327,6,314.0
22235,Heilongjiang,China,47.862,127.7615,4/15/20,841,13,470.0
22236,Henan,China,33.882,113.614,4/15/20,1276,22,1254.0
22237,Hong Kong,China,22.3,114.2,4/15/20,1017,4,459.0
22238,Hubei,China,30.9756,112.2707,4/15/20,67803,3222,64402.0
22239,Hunan,China,27.6104,111.7088,4/15/20,1019,4,1014.0
22240,Inner Mongolia,China,44.0935,113.9448,4/15/20,190,1,94.0
22241,Jiangsu,China,32.9711,119.455,4/15/20,653,0,642.0
22242,Jiangxi,China,27.614,115.7221,4/15/20,937,1,936.0
22243,Jilin,China,43.6661,126.1923,4/15/20,102,1,96.0
22244,Liaoning,China,41.2956,122.6085,4/15/20,145,2,138.0
22245,Macau,China,22.1667,113.55,4/15/20,45,0,16.0
22246,Ningxia,China,37.2692,106.1655,4/15/20,75,0,75.0
22247,Qinghai,China,35.7452,95.9956,4/15/20,18,0,18.0
22248,Shaanxi,China,35.1917,108.8701,4/15/20,256,3,251.0
22249,Shandong,China,36.3427,118.1498,4/15/20,784,7,761.0
22250,Shanghai,China,31.202,121.4491,4/15/20,622,7,485.0
22251,Shanxi,China,37.5777,112.2922,4/15/20,186,0,135.0
22252,Sichuan,China,30.6171,102.7103,4/15/20,560,3,550.0
22253,Tianjin,China,39.3054,117.323,4/15/20,185,3,171.0
22254,Tibet,China,31.6927,88.0924,4/15/20,1,0,1.0
22255,Xinjiang,China,41.1129,85.2401,4/15/20,76,3,73.0
22256,Yunnan,China,24.974,101.487,4/15/20,184,2,176.0
22257,Zhejiang,China,29.1832,120.0934,4/15/20,1268,1,1244.0
22258,Colombia,Colombia,4.5709,-74.2973,4/15/20,3105,131,452.0
22259,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,4/15/20,117,5,11.0
22260,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,4/15/20,254,21,21.0
22261,Costa Rica,Costa Rica,9.7489,-83.7534,4/15/20,626,4,67.0
22262,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,4/15/20,638,6,114.0
22263,Croatia,Croatia,45.1,15.2,4/15/20,1741,33,473.0
22264,Diamond Princess,Diamond Princess,0.0,0.0,4/15/20,712,12,639.0
22265,Cuba,Cuba,22.0,-80.0,4/15/20,814,24,151.0
22266,Cyprus,Cyprus,35.1264,33.4299,4/15/20,715,12,65.0
22267,Czechia,Czechia,49.8175,15.473,4/15/20,6216,166,819.0
22268,Faroe Islands,Denmark,61.8926,-6.9118,4/15/20,184,0,166.0
22269,Greenland,Denmark,71.7069,-42.6043,4/15/20,11,0,11.0
22270,Denmark,Denmark,56.2639,9.5018,4/15/20,6681,309,2748.0
22271,Djibouti,Djibouti,11.8251,42.5903,4/15/20,435,2,71.0
22272,Dominican Republic,Dominican Republic,18.7357,-70.1627,4/15/20,3614,189,208.0
22273,Ecuador,Ecuador,-1.8312,-78.1834,4/15/20,7858,388,780.0
22274,Egypt,Egypt,26.0,30.0,4/15/20,2505,183,589.0
22275,El Salvador,El Salvador,13.7942,-88.8965,4/15/20,159,6,30.0
22276,Equatorial Guinea,Equatorial Guinea,1.5,10.0,4/15/20,51,0,4.0
22277,Eritrea,Eritrea,15.1794,39.7823,4/15/20,35,0,0.0
22278,Estonia,Estonia,58.5953,25.0136,4/15/20,1400,35,117.0
22279,Eswatini,Eswatini,-26.5225,31.4659,4/15/20,15,0,8.0
22280,Ethiopia,Ethiopia,9.145,40.4897,4/15/20,85,3,15.0
22281,Fiji,Fiji,-17.7134,178.065,4/15/20,16,0,0.0
22282,Finland,Finland,64.0,26.0,4/15/20,3237,72,300.0
22283,French Guiana,France,3.9339,-53.1258,4/15/20,86,0,51.0
22284,French Polynesia,France,-17.6797,149.4068,4/15/20,55,0,0.0
22285,Guadeloupe,France,16.25,-61.5833,4/15/20,145,8,67.0
22286,Mayotte,France,-12.8275,45.1662,4/15/20,217,3,69.0
22287,New Caledonia,France,-20.9043,165.618,4/15/20,18,0,1.0
22288,Reunion,France,-21.1351,55.2471,4/15/20,391,0,237.0
22289,Saint Barthelemy,France,17.9,-62.8333,4/15/20,6,0,4.0
22290,St Martin,France,18.0708,-63.0501,4/15/20,35,2,13.0
22291,Martinique,France,14.6415,-61.0242,4/15/20,158,8,73.0
22292,France,France,46.2276,2.2137,4/15/20,133470,17167,30955.0
22293,Gabon,Gabon,-0.8037,11.6094,4/15/20,80,1,4.0
22294,Gambia,Gambia,13.4432,-15.3101,4/15/20,9,1,2.0
22295,Georgia,Georgia,42.3154,43.3569,4/15/20,306,3,71.0
22296,Germany,Germany,51.0,9.0,4/15/20,134753,3804,72600.0
22297,Ghana,Ghana,7.9465,-1.0232,4/15/20,636,8,17.0
22298,Greece,Greece,39.0742,21.8243,4/15/20,2192,102,269.0
22299,Guatemala,Guatemala,15.7835,-90.2308,4/15/20,180,5,19.0
22300,Guinea,Guinea,9.9456,-9.6966,4/15/20,404,1,31.0
22301,Guyana,Guyana,5.0,-58.75,4/15/20,55,6,8.0
22302,Haiti,Haiti,18.9712,-72.2852,4/15/20,41,3,0.0
22303,Holy See,Holy See,41.9029,12.4534,4/15/20,8,0,2.0
22304,Honduras,Honduras,15.2,-86.2419,4/15/20,419,31,9.0
22305,Hungary,Hungary,47.1625,19.5033,4/15/20,1579,134,192.0
22306,Iceland,Iceland,64.9631,-19.0208,4/15/20,1727,8,1077.0
22307,India,India,21.0,78.0,4/15/20,12322,405,1432.0
22308,Indonesia,Indonesia,-0.7893,113.9213,4/15/20,5136,469,446.0
22309,Iran,Iran,32.0,53.0,4/15/20,76389,4777,49933.0
22310,Iraq,Iraq,33.0,44.0,4/15/20,1415,79,812.0
22311,Ireland,Ireland,53.1424,-7.6921,4/15/20,12547,444,77.0
22312,Israel,Israel,31.0,35.0,4/15/20,12501,130,2563.0
22313,Italy,Italy,43.0,12.0,4/15/20,165155,21645,38092.0
22314,Jamaica,Jamaica,18.1096,-77.2975,4/15/20,125,5,21.0
22315,Japan,Japan,36.0,138.0,4/15/20,8100,146,853.0
22316,Jordan,Jordan,31.24,36.51,4/15/20,401,7,250.0
22317,Kazakhstan,Kazakhstan,48.0196,66.9237,4/15/20,1295,16,240.0
22318,Kenya,Kenya,-0.0236,37.9062,4/15/20,225,10,53.0
22319,"Korea, South","Korea, South",36.0,128.0,4/15/20,10591,225,7616.0
22320,Kuwait,Kuwait,29.5,47.75,4/15/20,1405,3,206.0
22321,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,4/15/20,449,5,78.0
22322,Latvia,Latvia,56.8796,24.6032,4/15/20,666,5,44.0
22323,Lebanon,Lebanon,33.8547,35.8623,4/15/20,658,21,85.0
22324,Liberia,Liberia,6.4281,-9.4295,4/15/20,59,6,4.0
22325,Liechtenstein,Liechtenstein,47.14,9.55,4/15/20,79,1,55.0
22326,Lithuania,Lithuania,55.1694,23.8813,4/15/20,1091,30,138.0
22327,Luxembourg,Luxembourg,49.8153,6.1296,4/15/20,3373,69,526.0
22328,Madagascar,Madagascar,-18.7669,46.8691,4/15/20,110,0,29.0
22329,Malaysia,Malaysia,2.5,112.5,4/15/20,5072,83,2647.0
22330,Maldives,Maldives,3.2028,73.2207,4/15/20,22,0,16.0
22331,Malta,Malta,35.9375,14.3754,4/15/20,399,3,44.0
22332,Mauritania,Mauritania,21.0079,10.9408,4/15/20,7,1,2.0
22333,Mauritius,Mauritius,-20.2,57.5,4/15/20,324,9,65.0
22334,Mexico,Mexico,23.6345,-102.5528,4/15/20,5399,406,2125.0
22335,Moldova,Moldova,47.4116,28.3699,4/15/20,2049,46,171.0
22336,Monaco,Monaco,43.7333,7.4167,4/15/20,93,3,12.0
22337,Mongolia,Mongolia,46.8625,103.8467,4/15/20,30,0,5.0
22338,Montenegro,Montenegro,42.5,19.3,4/15/20,288,4,55.0
22339,Morocco,Morocco,31.7917,-7.0926,4/15/20,2024,127,229.0
22340,Namibia,Namibia,-22.9576,18.4904,4/15/20,16,0,3.0
22341,Nepal,Nepal,28.1667,84.25,4/15/20,16,0,1.0
22342,Aruba,Netherlands,12.5186,-70.0358,4/15/20,93,1,39.0
22343,Curacao,Netherlands,12.1696,-68.99,4/15/20,14,1,10.0
22344,Sint Maarten,Netherlands,18.0425,-63.0548,4/15/20,53,9,5.0
22345,Netherlands,Netherlands,52.1326,5.2913,4/15/20,28153,3134,250.0
22346,New Zealand,New Zealand,-40.9006,174.886,4/15/20,1386,9,728.0
22347,Nicaragua,Nicaragua,12.8654,-85.2072,4/15/20,9,1,4.0
22348,Niger,Niger,17.6078,8.0817,4/15/20,584,14,90.0
22349,Nigeria,Nigeria,9.082,8.6753,4/15/20,407,12,128.0
22350,North Macedonia,North Macedonia,41.6086,21.7453,4/15/20,974,45,98.0
22351,Norway,Norway,60.472,8.4689,4/15/20,6740,150,32.0
22352,Oman,Oman,21.0,57.0,4/15/20,910,4,131.0
22353,Pakistan,Pakistan,30.3753,69.3451,4/15/20,6383,111,1446.0
22354,Panama,Panama,8.538,-80.7821,4/15/20,3574,95,72.0
22355,Papua New Guinea,Papua New Guinea,-6.315,143.9555,4/15/20,2,0,0.0
22356,Paraguay,Paraguay,-23.4425,-58.4438,4/15/20,161,8,23.0
22357,Peru,Peru,-9.19,-75.0152,4/15/20,11475,254,3108.0
22358,Philippines,Philippines,13.0,122.0,4/15/20,5453,349,353.0
22359,Poland,Poland,51.9194,19.1451,4/15/20,7582,286,668.0
22360,Portugal,Portugal,39.3999,-8.2245,4/15/20,18091,599,383.0
22361,Qatar,Qatar,25.3548,51.1839,4/15/20,3711,7,406.0
22362,Romania,Romania,45.9432,24.9668,4/15/20,7216,372,1217.0
22363,Russia,Russia,60.0,90.0,4/15/20,24490,198,1986.0
22364,Rwanda,Rwanda,-1.9403,29.8739,4/15/20,136,0,54.0
22365,Saint Lucia,Saint Lucia,13.9094,-60.9789,4/15/20,15,0,11.0
22366,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,4/15/20,12,0,1.0
22367,San Marino,San Marino,43.9424,12.4578,4/15/20,372,36,53.0
22368,Saudi Arabia,Saudi Arabia,24.0,45.0,4/15/20,5862,79,931.0
22369,Senegal,Senegal,14.4974,-14.4524,4/15/20,314,2,190.0
22370,Serbia,Serbia,44.0165,21.0059,4/15/20,4873,99,0.0
22371,Seychelles,Seychelles,-4.6796,55.492,4/15/20,11,0,0.0
22372,Singapore,Singapore,1.2833,103.8333,4/15/20,3699,10,652.0
22373,Slovakia,Slovakia,48.669,19.699,4/15/20,863,6,151.0
22374,Slovenia,Slovenia,46.1512,14.9955,4/15/20,1248,61,165.0
22375,Somalia,Somalia,5.1521,46.1996,4/15/20,80,5,2.0
22376,South Africa,South Africa,-30.5595,22.9375,4/15/20,2506,34,410.0
22377,Spain,Spain,40.0,-4.0,4/15/20,177644,18708,70853.0
22378,Sri Lanka,Sri Lanka,7.0,81.0,4/15/20,238,7,63.0
22379,Sudan,Sudan,12.8628,30.2176,4/15/20,32,5,4.0
22380,Suriname,Suriname,3.9193,-56.0278,4/15/20,10,1,6.0
22381,Sweden,Sweden,63.0,16.0,4/15/20,11927,1203,381.0
22382,Switzerland,Switzerland,46.8182,8.2275,4/15/20,26336,1239,15400.0
22383,Taiwan*,Taiwan*,23.7,121.0,4/15/20,395,6,124.0
22384,Tanzania,Tanzania,-6.369,34.8888,4/15/20,88,4,11.0
22385,Thailand,Thailand,15.0,101.0,4/15/20,2643,43,1497.0
22386,Togo,Togo,8.6195,0.8248,4/15/20,81,3,35.0
22387,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,4/15/20,114,8,19.0
22388,Tunisia,Tunisia,34.0,9.0,4/15/20,780,35,43.0
22389,Turkey,Turkey,38.9637,35.2433,4/15/20,69392,1518,5674.0
22390,Uganda,Uganda,1.0,32.0,4/15/20,55,0,12.0
22391,Ukraine,Ukraine,48.3794,31.1656,4/15/20,3764,108,143.0
22392,United Arab Emirates,United Arab Emirates,24.0,54.0,4/15/20,5365,33,1034.0
22393,Bermuda,United Kingdom,32.3078,-64.7505,4/15/20,81,5,33.0
22394,Cayman Islands,United Kingdom,19.3133,-81.2546,4/15/20,54,1,6.0
22395,Channel Islands,United Kingdom,49.3723,-2.3644,4/15/20,447,15,69.0
22396,Gibraltar,United Kingdom,36.1408,-5.3536,4/15/20,131,0,104.0
22397,Isle of Man,United Kingdom,54.2361,-4.5481,4/15/20,256,4,151.0
22398,Montserrat,United Kingdom,16.7425,-62.1874,4/15/20,11,0,1.0
22399,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,4/15/20,98476,12868,0.0
22400,Uruguay,Uruguay,-32.5228,-55.7658,4/15/20,492,8,260.0
22401,US,US,37.0902,-95.7129,4/15/20,636350,28326,52096.0
22402,Uzbekistan,Uzbekistan,41.3775,64.5853,4/15/20,1302,4,107.0
22403,Venezuela,Venezuela,6.4238,-66.5897,4/15/20,197,9,111.0
22404,Vietnam,Vietnam,16.0,108.0,4/15/20,267,0,171.0
22405,Zambia,Zambia,-15.4167,28.2833,4/15/20,48,2,30.0
22406,Zimbabwe,Zimbabwe,-20.0,30.0,4/15/20,23,3,1.0
22407,Diamond Princess,Canada,0.0,0.0,4/15/20,-1,-1,
22408,Dominica,Dominica,15.415,-61.371,4/15/20,16,0,8.0
22409,Grenada,Grenada,12.1165,-61.679,4/15/20,14,0,0.0
22410,Mozambique,Mozambique,-18.665695,35.529562,4/15/20,29,0,2.0
22411,Syria,Syria,34.802075,38.99681500000001,4/15/20,33,2,5.0
22412,Timor-Leste,Timor-Leste,-8.874217,125.727539,4/15/20,8,0,1.0
22413,Belize,Belize,13.1939,-59.5432,4/15/20,18,2,0.0
22414,Recovered,Canada,0.0,0.0,4/15/20,0,0,
22415,Laos,Laos,19.85627,102.495496,4/15/20,19,0,1.0
22416,Libya,Libya,26.3351,17.228331,4/15/20,48,1,9.0
22417,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,4/15/20,374,2,63.0
22418,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,4/15/20,43,0,0.0
22419,Mali,Mali,17.570692,-3.996166000000001,4/15/20,148,13,34.0
22420,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,4/15/20,14,0,0.0
22421,Northwest Territories,Canada,64.8255,-124.8457,4/15/20,5,0,
22422,Yukon,Canada,64.2823,-135.0,4/15/20,8,0,
22423,Kosovo,Kosovo,42.602636,20.902977,4/15/20,387,8,66.0
22424,Burma,Burma,21.9162,95.956,4/15/20,74,4,2.0
22425,Anguilla,United Kingdom,18.2206,-63.0686,4/15/20,3,0,1.0
22426,British Virgin Islands,United Kingdom,18.4207,-64.64,4/15/20,3,0,2.0
22427,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,4/15/20,10,1,0.0
22428,MS Zaandam,MS Zaandam,0.0,0.0,4/15/20,9,2,0.0
22429,Botswana,Botswana,-22.3285,24.6849,4/15/20,13,1,0.0
22430,Burundi,Burundi,-3.3731,29.9189,4/15/20,5,1,0.0
22431,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,4/15/20,13,0,0.0
22432,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/15/20,3,0,0.0
22433,Malawi,Malawi,-13.254307999999998,34.301525,4/15/20,16,2,0.0
22434,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/15/20,11,0,1.0
22435,Saint Pierre and Miquelon,France,46.8852,-56.3159,4/15/20,1,0,0.0
22436,South Sudan,South Sudan,6.877000000000002,31.307,4/15/20,4,0,0.0
22437,Western Sahara,Western Sahara,24.2155,-12.8858,4/15/20,6,0,0.0
22438,Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,4/15/20,4,0,0.0
