,S_no,Date,Country,State,Confirmed,Recovered,Deaths,As_Of_Date
2484,13.0,2020-05-29,India,Himachal Pradesh,276,70.0,5.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2485,14.0,2020-05-29,India,Jammu and Kashmir,2036,859.0,27.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2486,15.0,2020-05-29,India,Jharkhand,469,212.0,4.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2487,16.0,2020-05-29,India,Karnataka,2533,834.0,47.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2488,17.0,2020-05-29,India,Kerala,1088,555.0,7.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2489,18.0,2020-05-29,India,Ladakh,73,43.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2490,19.0,2020-05-29,India,Madhya Pradesh,7453,4050.0,321.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2491,20.0,2020-05-29,India,Maharashtra,59546,18616.0,1982.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2492,21.0,2020-05-29,India,Manipur,55,5.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2493,22.0,2020-05-29,India,Meghalaya,21,12.0,1.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2494,23.0,2020-05-29,India,Mizoram,1,1.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2495,24.0,2020-05-29,India,Nagaland,18,0.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2496,25.0,2020-05-29,India,Odisha,1660,887.0,7.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2497,26.0,2020-05-29,India,Puducherry,51,14.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2498,27.0,2020-05-29,India,Punjab,2158,1946.0,40.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2499,28.0,2020-05-29,India,Rajasthan,8067,4817.0,180.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2500,29.0,2020-05-29,India,Sikkim,1,0.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2501,30.0,2020-05-29,India,Tamil Nadu,19372,10548.0,145.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2502,31.0,2020-05-29,India,Telengana,2256,1345.0,67.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2503,32.0,2020-05-29,India,Tripura,242,167.0,0.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2504,33.0,2020-05-29,India,Uttarakhand,500,79.0,4.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2505,34.0,2020-05-29,India,Uttar Pradesh,7170,4215.0,197.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2506,35.0,2020-05-29,India,West Bengal,4536,1668.0,295.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2507,,2020-05-29,India,Cases being reassigned to states,4673,,,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2508,,2020-05-29,India,Total,165799,71106.0,4706.0,"as on : 29 May 2020, 08:00 IST (GMT+5:30)"
2509,0.0,2020-05-30,India,India,86422,82369.0,4971.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2510,1.0,2020-05-30,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2511,2.0,2020-05-30,India,Andhra Pradesh,3436,2226.0,60.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2512,3.0,2020-05-30,India,Arunachal Pradesh,3,1.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2513,4.0,2020-05-30,India,Assam,1024,125.0,4.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2514,5.0,2020-05-30,India,Bihar,3376,1211.0,15.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2515,6.0,2020-05-30,India,Chandigarh,289,189.0,4.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2516,7.0,2020-05-30,India,Chhattisgarh,415,100.0,1.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2517,8.0,2020-05-30,India,Dadar Nagar Haveli,2,0.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2518,9.0,2020-05-30,India,Delhi,17386,7846.0,398.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2519,10.0,2020-05-30,India,Goa,69,41.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2520,11.0,2020-05-30,India,Gujarat,15934,8611.0,980.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2521,12.0,2020-05-30,India,Haryana,1721,940.0,19.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2522,13.0,2020-05-30,India,Himachal Pradesh,295,87.0,5.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2523,14.0,2020-05-30,India,Jammu and Kashmir,2164,875.0,28.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2524,15.0,2020-05-30,India,Jharkhand,511,216.0,5.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2525,16.0,2020-05-30,India,Karnataka,2781,894.0,48.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2526,17.0,2020-05-30,India,Kerala,1150,565.0,8.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2527,18.0,2020-05-30,India,Ladakh,74,43.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2528,19.0,2020-05-30,India,Madhya Pradesh,7645,4269.0,334.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2529,20.0,2020-05-30,India,Maharashtra,62228,26997.0,2098.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2530,21.0,2020-05-30,India,Manipur,59,8.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2531,22.0,2020-05-30,India,Meghalaya,27,12.0,1.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2532,23.0,2020-05-30,India,Mizoram,1,1.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2533,24.0,2020-05-30,India,Nagaland,25,0.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2534,25.0,2020-05-30,India,Odisha,1723,887.0,7.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2535,26.0,2020-05-30,India,Puducherry,51,14.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2536,27.0,2020-05-30,India,Punjab,2197,1949.0,42.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2537,28.0,2020-05-30,India,Rajasthan,8365,5244.0,184.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2538,29.0,2020-05-30,India,Sikkim,1,0.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2539,30.0,2020-05-30,India,Tamil Nadu,20246,11313.0,154.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2540,31.0,2020-05-30,India,Telengana,2425,1381.0,71.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2541,32.0,2020-05-30,India,Tripura,251,171.0,0.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2542,33.0,2020-05-30,India,Uttarakhand,716,102.0,5.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2543,34.0,2020-05-30,India,Uttar Pradesh,7284,4244.0,198.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2544,35.0,2020-05-30,India,West Bengal,4813,1775.0,302.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2545,,2020-05-30,India,Cases being reassigned to states,5043,,,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2546,,2020-05-30,India,Total,173763,82370.0,4971.0,"as on : 30 May 2020, 08:00 IST (GMT+5:30)"
2547,0.0,2020-05-31,India,India,89995,86983.0,5164.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2548,1.0,2020-05-31,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2549,2.0,2020-05-31,India,Andhra Pradesh,3569,2289.0,60.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2550,3.0,2020-05-31,India,Arunachal Pradesh,4,1.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2551,4.0,2020-05-31,India,Assam,1185,163.0,4.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2552,5.0,2020-05-31,India,Bihar,3636,1618.0,20.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2553,6.0,2020-05-31,India,Chandigarh,289,189.0,4.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2554,7.0,2020-05-31,India,Chhattisgarh,447,102.0,1.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2555,8.0,2020-05-31,India,Dadar Nagar Haveli,2,0.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2556,9.0,2020-05-31,India,Delhi,18549,8075.0,416.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2557,10.0,2020-05-31,India,Goa,70,41.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2558,11.0,2020-05-31,India,Gujarat,16343,9230.0,1007.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2559,12.0,2020-05-31,India,Haryana,1923,971.0,20.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2560,13.0,2020-05-31,India,Himachal Pradesh,313,111.0,5.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2561,14.0,2020-05-31,India,Jammu and Kashmir,2341,908.0,28.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2562,15.0,2020-05-31,India,Jharkhand,563,256.0,5.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2563,16.0,2020-05-31,India,Karnataka,2922,997.0,48.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2564,17.0,2020-05-31,India,Kerala,1208,575.0,9.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2565,18.0,2020-05-31,India,Ladakh,74,43.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2566,19.0,2020-05-31,India,Madhya Pradesh,7891,4444.0,343.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2567,20.0,2020-05-31,India,Maharashtra,65168,28081.0,2197.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2568,21.0,2020-05-31,India,Manipur,62,8.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2569,22.0,2020-05-31,India,Meghalaya,27,12.0,1.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2570,23.0,2020-05-31,India,Mizoram,1,1.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2571,24.0,2020-05-31,India,Nagaland,36,0.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2572,25.0,2020-05-31,India,Odisha,1819,1050.0,7.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2573,26.0,2020-05-31,India,Puducherry,51,14.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2574,27.0,2020-05-31,India,Punjab,2233,1967.0,44.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2575,28.0,2020-05-31,India,Rajasthan,8617,5739.0,193.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2576,29.0,2020-05-31,India,Sikkim,1,0.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2577,30.0,2020-05-31,India,Tamil Nadu,21184,12000.0,160.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2578,31.0,2020-05-31,India,Telengana,2499,1412.0,77.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2579,32.0,2020-05-31,India,Tripura,268,172.0,0.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2580,33.0,2020-05-31,India,Uttarakhand,749,102.0,5.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2581,34.0,2020-05-31,India,Uttar Pradesh,7445,4410.0,201.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2582,35.0,2020-05-31,India,West Bengal,5130,1970.0,309.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2583,,2020-05-31,India,Cases being reassigned to states,5491,,,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2584,,2020-05-31,India,Total,182143,86984.0,5164.0,"as on : 31 May 2020, 08:00 IST (GMT+5:30)"
2585,0.0,2020-06-01,India,India,93322,91818.0,5394.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2586,1.0,2020-06-01,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2587,2.0,2020-06-01,India,Andhra Pradesh,3679,2349.0,62.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2588,3.0,2020-06-01,India,Arunachal Pradesh,4,1.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2589,4.0,2020-06-01,India,Assam,1272,185.0,4.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2590,5.0,2020-06-01,India,Bihar,3815,1710.0,21.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2591,6.0,2020-06-01,India,Chandigarh,293,199.0,4.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2592,7.0,2020-06-01,India,Chhattisgarh,498,115.0,1.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2593,8.0,2020-06-01,India,Dadar Nagar Haveli,2,0.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2594,9.0,2020-06-01,India,Delhi,19844,8478.0,473.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2595,10.0,2020-06-01,India,Goa,70,42.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2596,11.0,2020-06-01,India,Gujarat,16779,9919.0,1038.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2597,12.0,2020-06-01,India,Haryana,2091,1048.0,20.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2598,13.0,2020-06-01,India,Himachal Pradesh,331,120.0,5.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2599,14.0,2020-06-01,India,Jammu and Kashmir,2446,927.0,28.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2600,15.0,2020-06-01,India,Jharkhand,610,256.0,5.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2601,16.0,2020-06-01,India,Karnataka,3221,1218.0,51.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2602,17.0,2020-06-01,India,Kerala,1269,590.0,9.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2603,18.0,2020-06-01,India,Ladakh,74,43.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2604,19.0,2020-06-01,India,Madhya Pradesh,8089,4842.0,350.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2605,20.0,2020-06-01,India,Maharashtra,67655,29329.0,2286.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2606,21.0,2020-06-01,India,Manipur,71,11.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2607,22.0,2020-06-01,India,Meghalaya,27,12.0,1.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2608,23.0,2020-06-01,India,Mizoram,1,1.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2609,24.0,2020-06-01,India,Nagaland,43,0.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2610,25.0,2020-06-01,India,Odisha,1948,1126.0,7.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2611,26.0,2020-06-01,India,Puducherry,70,25.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2612,27.0,2020-06-01,India,Punjab,2263,1987.0,45.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2613,28.0,2020-06-01,India,Rajasthan,8831,5927.0,194.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2614,29.0,2020-06-01,India,Sikkim,1,0.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2615,30.0,2020-06-01,India,Tamil Nadu,22333,12757.0,173.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2616,31.0,2020-06-01,India,Telengana,2698,1428.0,82.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2617,32.0,2020-06-01,India,Tripura,313,173.0,0.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2618,33.0,2020-06-01,India,Uttarakhand,907,102.0,5.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2619,34.0,2020-06-01,India,Uttar Pradesh,7823,4709.0,213.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2620,35.0,2020-06-01,India,West Bengal,5501,2157.0,317.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2621,,2020-06-01,India,Cases being reassigned to states,5630,,,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2622,,2020-06-01,India,Total,190535,91819.0,5394.0,"as on : 01 June 2020, 08:00 IST (GMT+5:30)"
2623,0.0,2020-06-02,India,India,97581,95526.0,5598.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2624,1.0,2020-06-02,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2625,2.0,2020-06-02,India,Andhra Pradesh,3783,2378.0,64.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2626,3.0,2020-06-02,India,Arunachal Pradesh,22,1.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2627,4.0,2020-06-02,India,Assam,1390,277.0,4.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2628,5.0,2020-06-02,India,Bihar,3926,1900.0,24.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2629,6.0,2020-06-02,India,Chandigarh,294,199.0,4.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2630,7.0,2020-06-02,India,Chhattisgarh,547,122.0,1.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2631,8.0,2020-06-02,India,Dadar Nagar Haveli,3,1.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2632,9.0,2020-06-02,India,Delhi,20834,8746.0,523.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2633,10.0,2020-06-02,India,Goa,71,42.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2634,11.0,2020-06-02,India,Gujarat,17200,10780.0,1063.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2635,12.0,2020-06-02,India,Haryana,2356,1055.0,21.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2636,13.0,2020-06-02,India,Himachal Pradesh,340,122.0,5.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2637,14.0,2020-06-02,India,Jammu and Kashmir,2601,946.0,31.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2638,15.0,2020-06-02,India,Jharkhand,659,296.0,5.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2639,16.0,2020-06-02,India,Karnataka,3408,1328.0,52.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2640,17.0,2020-06-02,India,Kerala,1326,608.0,10.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2641,18.0,2020-06-02,India,Ladakh,77,43.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2642,19.0,2020-06-02,India,Madhya Pradesh,8283,5003.0,358.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2643,20.0,2020-06-02,India,Maharashtra,70013,30108.0,2362.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2644,21.0,2020-06-02,India,Manipur,83,11.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2645,22.0,2020-06-02,India,Meghalaya,27,12.0,1.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2646,23.0,2020-06-02,India,Mizoram,1,1.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2647,24.0,2020-06-02,India,Nagaland,43,0.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2648,25.0,2020-06-02,India,Odisha,2104,1245.0,7.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2649,26.0,2020-06-02,India,Puducherry,74,25.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2650,27.0,2020-06-02,India,Punjab,2301,2000.0,45.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2651,28.0,2020-06-02,India,Rajasthan,8980,6040.0,198.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2652,29.0,2020-06-02,India,Sikkim,1,0.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2653,30.0,2020-06-02,India,Tamil Nadu,23495,13170.0,184.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2654,31.0,2020-06-02,India,Telengana,2792,1491.0,88.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2655,32.0,2020-06-02,India,Tripura,420,173.0,0.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2656,33.0,2020-06-02,India,Uttarakhand,958,222.0,6.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2657,34.0,2020-06-02,India,Uttar Pradesh,8075,4843.0,217.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2658,35.0,2020-06-02,India,West Bengal,5772,2306.0,325.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2659,,2020-06-02,India,Cases being reassigned to states,6414,,,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2660,,2020-06-02,India,Total,198706,95527.0,5598.0,"as on : 02 June 2020, 08:00 IST (GMT+5:30)"
2661,0.0,2020-06-03,India,India,101497,100302.0,5815.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2662,1.0,2020-06-03,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2663,2.0,2020-06-03,India,Andhra Pradesh,3898,2421.0,64.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2664,3.0,2020-06-03,India,Arunachal Pradesh,22,1.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2665,4.0,2020-06-03,India,Assam,1513,324.0,4.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2666,5.0,2020-06-03,India,Bihar,4155,1946.0,24.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2667,6.0,2020-06-03,India,Chandigarh,301,214.0,5.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2668,7.0,2020-06-03,India,Chhattisgarh,564,130.0,1.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2669,8.0,2020-06-03,India,Dadar Nagar Haveli,4,1.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2670,9.0,2020-06-03,India,Delhi,22132,9243.0,556.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2671,10.0,2020-06-03,India,Goa,79,57.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2672,11.0,2020-06-03,India,Gujarat,17617,11894.0,1092.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2673,12.0,2020-06-03,India,Haryana,2652,1069.0,23.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2674,13.0,2020-06-03,India,Himachal Pradesh,345,140.0,5.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2675,14.0,2020-06-03,India,Jammu and Kashmir,2718,953.0,33.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2676,15.0,2020-06-03,India,Jharkhand,712,320.0,5.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2677,16.0,2020-06-03,India,Karnataka,3796,1403.0,52.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2678,17.0,2020-06-03,India,Kerala,1412,627.0,11.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2679,18.0,2020-06-03,India,Ladakh,81,47.0,1.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2680,19.0,2020-06-03,India,Madhya Pradesh,8420,5221.0,364.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2681,20.0,2020-06-03,India,Maharashtra,72300,31333.0,2465.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2682,21.0,2020-06-03,India,Manipur,89,14.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2683,22.0,2020-06-03,India,Meghalaya,27,12.0,1.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2684,23.0,2020-06-03,India,Mizoram,13,1.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2685,24.0,2020-06-03,India,Nagaland,49,0.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2686,25.0,2020-06-03,India,Odisha,2245,1325.0,7.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2687,26.0,2020-06-03,India,Puducherry,82,25.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2688,27.0,2020-06-03,India,Punjab,2342,2017.0,46.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2689,28.0,2020-06-03,India,Rajasthan,9373,6435.0,203.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2690,29.0,2020-06-03,India,Sikkim,1,0.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2691,30.0,2020-06-03,India,Tamil Nadu,24586,13706.0,197.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2692,31.0,2020-06-03,India,Telengana,2891,1526.0,92.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2693,32.0,2020-06-03,India,Tripura,468,173.0,0.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2694,33.0,2020-06-03,India,Uttarakhand,1043,252.0,7.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2695,34.0,2020-06-03,India,Uttar Pradesh,8361,5030.0,222.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2696,35.0,2020-06-03,India,West Bengal,6168,2410.0,335.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2697,,2020-06-03,India,Cases being reassigned to states,7123,,,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2698,,2020-06-03,India,Total,207615,100303.0,5815.0,"as on : 03 June 2020, 08:00 IST (GMT+5:30)"
2699,0.0,2020-06-04,India,India,106737,104106.0,6075.0,"as on : 04 June 2020, 08:00 IST (GMT+5:30)"
2700,1.0,2020-06-04,India,Andaman and Nicobar Islands,33,33.0,0.0,"as on : 04 June 2020, 08:00 IST (GMT+5:30)"
2701,2.0,2020-06-04,India,Andhra Pradesh,4080,2466.0,68.0,"as on : 04 June 2020, 08:00 IST (GMT+5:30)"
