,Date,State,District,Confirmed,Recovered,Deaths,Tested
26282,2020-06-06,Haryana,Charkhi Dadri,35,1,0,0
26283,2020-06-06,Haryana,Faridabad,620,183,10,0
26284,2020-06-06,Haryana,Fatehabad,38,9,0,0
26285,2020-06-06,Haryana,Foreign Evacuees,21,2,0,0
26286,2020-06-06,Haryana,Gurugram,1692,343,4,0
26287,2020-06-06,Haryana,Hisar,82,22,0,0
26288,2020-06-06,Haryana,Italians,14,14,0,0
26289,2020-06-06,Haryana,Jhajjar,107,96,0,0
26290,2020-06-06,Haryana,Jind,38,26,2,0
26291,2020-06-06,Haryana,Kaithal,43,7,0,0
26292,2020-06-06,Haryana,Karnal,91,40,1,0
26293,2020-06-06,Haryana,Kurukshetra,51,25,0,0
26294,2020-06-06,Haryana,Mahendragarh,77,33,0,0
26295,2020-06-06,Haryana,Nuh,85,66,0,0
26296,2020-06-06,Haryana,Palwal,119,48,0,0
26297,2020-06-06,Haryana,Panchkula,28,26,0,0
26298,2020-06-06,Haryana,Panipat,72,51,3,0
26299,2020-06-06,Haryana,Rewari,45,12,0,0
26300,2020-06-06,Haryana,Rohtak,137,15,1,0
26301,2020-06-06,Haryana,Sirsa,51,35,0,0
26302,2020-06-06,Haryana,Sonipat,350,164,1,0
26303,2020-06-06,Haryana,Yamunanagar,19,9,0,0
26304,2020-06-06,Jharkhand,Total,1028,473,7,84444
26305,2020-06-06,Jharkhand,Bokaro,25,20,1,0
26306,2020-06-06,Jharkhand,Chatra,1,1,0,0
26307,2020-06-06,Jharkhand,Deoghar,5,5,0,0
26308,2020-06-06,Jharkhand,Dhanbad,71,52,0,0
26309,2020-06-06,Jharkhand,Dumka,4,4,0,0
26310,2020-06-06,Jharkhand,East Singhbhum,171,33,0,0
26311,2020-06-06,Jharkhand,Garhwa,78,58,0,0
26312,2020-06-06,Jharkhand,Giridih,21,20,1,0
26313,2020-06-06,Jharkhand,Godda,1,1,0,0
26314,2020-06-06,Jharkhand,Gumla,37,1,0,0
26315,2020-06-06,Jharkhand,Hazaribagh,116,52,0,0
26316,2020-06-06,Jharkhand,Jamtara,2,2,0,0
26317,2020-06-06,Jharkhand,Khunti,9,2,0,0
26318,2020-06-06,Jharkhand,Koderma,60,31,1,0
26319,2020-06-06,Jharkhand,Latehar,23,7,0,0
26320,2020-06-06,Jharkhand,Lohardaga,7,2,0,0
26321,2020-06-06,Jharkhand,Pakur,5,3,0,0
26322,2020-06-06,Jharkhand,Palamu,29,18,0,0
26323,2020-06-06,Jharkhand,Ramgarh,77,10,0,0
26324,2020-06-06,Jharkhand,Ranchi,144,121,4,0
26325,2020-06-06,Jharkhand,Sahibganj,3,0,0,0
26326,2020-06-06,Jharkhand,Saraikela-Kharsawan,20,5,0,0
26327,2020-06-06,Jharkhand,Simdega,98,19,0,0
26328,2020-06-06,Jharkhand,West Singhbhum,21,6,0,0
26329,2020-06-06,Jammu and Kashmir,Total,3467,1126,39,211880
26330,2020-06-06,Jammu and Kashmir,Anantnag,386,163,5,0
26331,2020-06-06,Jammu and Kashmir,Bandipora,194,136,1,0
26332,2020-06-06,Jammu and Kashmir,Baramulla,317,105,7,0
26333,2020-06-06,Jammu and Kashmir,Budgam,142,70,2,0
26334,2020-06-06,Jammu and Kashmir,Doda,36,1,1,0
26335,2020-06-06,Jammu and Kashmir,Ganderbal,42,26,0,0
26336,2020-06-06,Jammu and Kashmir,Jammu,200,67,3,0
26337,2020-06-06,Jammu and Kashmir,Kathua,105,36,0,0
26338,2020-06-06,Jammu and Kashmir,Kishtwar,17,4,0,0
26339,2020-06-06,Jammu and Kashmir,Kulgam,367,51,4,0
26340,2020-06-06,Jammu and Kashmir,Kupwara,331,95,2,0
26341,2020-06-06,Jammu and Kashmir,Pulwama,121,13,0,0
26342,2020-06-06,Jammu and Kashmir,Punch,68,3,0,0
26343,2020-06-06,Jammu and Kashmir,Rajouri,52,5,0,0
26344,2020-06-06,Jammu and Kashmir,Ramban,168,20,0,0
26345,2020-06-06,Jammu and Kashmir,Reasi,20,3,0,0
26346,2020-06-06,Jammu and Kashmir,Samba,57,23,0,0
26347,2020-06-06,Jammu and Kashmir,Shopiyan,346,133,4,0
26348,2020-06-06,Jammu and Kashmir,Srinagar,369,143,9,0
26349,2020-06-06,Jammu and Kashmir,Udhampur,129,29,1,0
26350,2020-06-06,Karnataka,Total,5213,1973,57,372582
26351,2020-06-06,Karnataka,Bagalkote,91,74,1,7596
26352,2020-06-06,Karnataka,Ballari,54,43,1,10895
26353,2020-06-06,Karnataka,Belagavi,263,124,1,13088
26354,2020-06-06,Karnataka,Bengaluru Rural,31,11,1,2385
26355,2020-06-06,Karnataka,Bengaluru Urban,452,276,13,46383
26356,2020-06-06,Karnataka,Bidar,215,74,6,29420
26357,2020-06-06,Karnataka,Chamarajanagara,0,0,0,2982
26358,2020-06-06,Karnataka,Chikkaballapura,150,74,2,11369
26359,2020-06-06,Karnataka,Chikkamagaluru,18,21,0,3328
26360,2020-06-06,Karnataka,Chitradurga,40,24,0,3228
26361,2020-06-06,Karnataka,Dakshina Kannada,167,72,5,9548
26362,2020-06-06,Karnataka,Davanagere,186,149,6,8867
26363,2020-06-06,Karnataka,Dharwad,57,32,0,17864
26364,2020-06-06,Karnataka,Gadag,41,26,2,6446
26365,2020-06-06,Karnataka,Hassan,203,105,0,7424
26366,2020-06-06,Karnataka,Haveri,22,3,0,7641
26367,2020-06-06,Karnataka,Kalaburagi,621,167,7,35154
26368,2020-06-06,Karnataka,Kodagu,3,1,0,3018
26369,2020-06-06,Karnataka,Kolar,30,16,0,7467
26370,2020-06-06,Karnataka,Koppal,5,3,0,4890
26371,2020-06-06,Karnataka,Mandya,333,170,0,11274
26372,2020-06-06,Karnataka,Mysuru,97,91,0,11464
26373,2020-06-06,Karnataka,Other State,34,25,1,0
26374,2020-06-06,Karnataka,Raichur,358,37,1,16664
26375,2020-06-06,Karnataka,Ramanagara,4,1,0,4359
26376,2020-06-06,Karnataka,Shivamogga,53,28,0,9381
26377,2020-06-06,Karnataka,Tumakuru,33,22,2,10465
26378,2020-06-06,Karnataka,Udupi,889,103,1,12776
26379,2020-06-06,Karnataka,Uttara Kannada,94,58,0,6005
26380,2020-06-06,Karnataka,Vijayapura,193,75,6,22583
26381,2020-06-06,Karnataka,Yadgir,476,68,1,14565
26382,2020-06-06,Kerala,Total,1808,762,16,107796
26383,2020-06-06,Kerala,Alappuzha,83,13,1,0
26384,2020-06-06,Kerala,Ernakulam,75,33,1,0
26385,2020-06-06,Kerala,Idukki,49,26,0,0
26386,2020-06-06,Kerala,Kannur,260,137,2,0
26387,2020-06-06,Kerala,Kasaragod,326,216,0,0
26388,2020-06-06,Kerala,Kollam,110,27,1,0
26389,2020-06-06,Kerala,Kottayam,66,36,0,0
26390,2020-06-06,Kerala,Kozhikode,96,50,1,0
26391,2020-06-06,Kerala,Malappuram,178,59,3,0
26392,2020-06-06,Kerala,Palakkad,225,60,1,0
26393,2020-06-06,Kerala,Pathanamthitta,89,24,1,0
26394,2020-06-06,Kerala,Thiruvananthapuram,98,30,3,0
26395,2020-06-06,Kerala,Thrissur,111,28,1,0
26396,2020-06-06,Kerala,Wayanad,42,23,1,0
26397,2020-06-06,Ladakh,Total,99,50,1,10164
26398,2020-06-06,Ladakh,Kargil,53,13,0,3014
26399,2020-06-06,Ladakh,Leh,46,37,1,4311
26400,2020-06-06,Maharashtra,Total,82968,37390,2969,538009
26401,2020-06-06,Maharashtra,Ahmednagar,190,89,8,0
26402,2020-06-06,Maharashtra,Akola,762,439,35,0
26403,2020-06-06,Maharashtra,Amravati,289,166,18,0
26404,2020-06-06,Maharashtra,Aurangabad,1861,1181,92,11800
26405,2020-06-06,Maharashtra,Beed,53,38,1,0
26406,2020-06-06,Maharashtra,Bhandara,39,18,0,0
26407,2020-06-06,Maharashtra,Buldhana,86,48,3,0
26408,2020-06-06,Maharashtra,Chandrapur,31,25,0,0
26409,2020-06-06,Maharashtra,Dhule,231,108,21,0
26410,2020-06-06,Maharashtra,Gadchiroli,41,25,0,0
26411,2020-06-06,Maharashtra,Gondia,68,57,0,0
26412,2020-06-06,Maharashtra,Hingoli,206,163,0,0
26413,2020-06-06,Maharashtra,Jalgaon,963,411,109,0
26414,2020-06-06,Maharashtra,Jalna,177,85,3,0
26415,2020-06-06,Maharashtra,Kolhapur,638,334,6,0
26416,2020-06-06,Maharashtra,Latur,135,94,4,0
26417,2020-06-06,Maharashtra,Mumbai,47354,19977,1577,215829
26418,2020-06-06,Maharashtra,Nagpur,738,416,11,9366
26419,2020-06-06,Maharashtra,Nanded,168,104,7,0
26420,2020-06-06,Maharashtra,Nandurbar,40,28,4,0
26421,2020-06-06,Maharashtra,Nashik,1412,1012,88,13247
26422,2020-06-06,Maharashtra,Osmanabad,118,58,3,0
26423,2020-06-06,Maharashtra,Other State,65,0,18,0
26424,2020-06-06,Maharashtra,Palghar,1386,581,39,0
26425,2020-06-06,Maharashtra,Parbhani,78,46,3,0
26426,2020-06-06,Maharashtra,Pune,9289,5195,400,73148
26427,2020-06-06,Maharashtra,Raigad,1411,717,55,3101
26428,2020-06-06,Maharashtra,Ratnagiri,352,158,10,0
26429,2020-06-06,Maharashtra,Sangli,145,86,4,0
26430,2020-06-06,Maharashtra,Satara,626,291,27,0
26431,2020-06-06,Maharashtra,Sindhudurg,113,17,0,0
26432,2020-06-06,Maharashtra,Solapur,1261,620,96,5500
26433,2020-06-06,Maharashtra,Thane,12464,4686,322,0
26434,2020-06-06,Maharashtra,Wardha,9,7,1,0
26435,2020-06-06,Maharashtra,Washim,9,6,2,0
26436,2020-06-06,Maharashtra,Yavatmal,160,104,2,0
26437,2020-06-06,Meghalaya,Total,33,13,1,10066
26438,2020-06-06,Meghalaya,East Khasi Hills,21,13,1,0
26439,2020-06-06,Meghalaya,North Garo Hills,1,0,0,0
26440,2020-06-06,Meghalaya,South West Garo Hills,4,0,0,0
26441,2020-06-06,Meghalaya,West Garo Hills,5,0,0,0
26442,2020-06-06,Meghalaya,West Jaintia Hills,1,0,0,0
26443,2020-06-06,Meghalaya,West Khasi Hills,1,0,0,0
26444,2020-06-06,Manipur,Total,157,52,0,14629
26445,2020-06-06,Manipur,Bishnupur,4,1,0,0
26446,2020-06-06,Manipur,Chandel,2,0,0,0
26447,2020-06-06,Manipur,Churachandpur,29,3,0,0
26448,2020-06-06,Manipur,Imphal East,10,12,0,0
26449,2020-06-06,Manipur,Imphal West,26,5,0,0
26450,2020-06-06,Manipur,Kakching,2,0,0,0
26451,2020-06-06,Manipur,Kamjong,2,2,0,0
26452,2020-06-06,Manipur,Kangpokpi,19,0,0,0
26453,2020-06-06,Manipur,Noney,3,1,0,0
26454,2020-06-06,Manipur,Pherzawl,3,0,0,0
26455,2020-06-06,Manipur,Senapati,5,0,0,0
26456,2020-06-06,Manipur,Tamenglong,5,1,0,0
26457,2020-06-06,Manipur,Tengnoupal,7,0,0,0
26458,2020-06-06,Manipur,Thoubal,4,4,0,0
26459,2020-06-06,Manipur,Ukhrul,5,2,0,0
26460,2020-06-06,Manipur,Unknown,31,21,0,0
26461,2020-06-06,Madhya Pradesh,Total,9228,6108,399,200913
26462,2020-06-06,Madhya Pradesh,Agar Malwa,14,12,1,0
26463,2020-06-06,Madhya Pradesh,Alirajpur,3,3,0,0
26464,2020-06-06,Madhya Pradesh,Anuppur,23,3,0,0
26465,2020-06-06,Madhya Pradesh,Ashoknagar,13,11,1,0
26466,2020-06-06,Madhya Pradesh,Balaghat,7,2,0,0
26467,2020-06-06,Madhya Pradesh,Barwani,54,42,1,0
26468,2020-06-06,Madhya Pradesh,Betul,35,21,0,0
26469,2020-06-06,Madhya Pradesh,Bhind,84,33,0,0
26470,2020-06-06,Madhya Pradesh,Bhopal,1733,1197,61,0
26471,2020-06-06,Madhya Pradesh,Burhanpur,331,272,17,0
26472,2020-06-06,Madhya Pradesh,Chhatarpur,34,17,0,0
26473,2020-06-06,Madhya Pradesh,Chhindwara,16,4,1,0
26474,2020-06-06,Madhya Pradesh,Damoh,26,16,0,0
26475,2020-06-06,Madhya Pradesh,Datia,11,6,1,0
26476,2020-06-06,Madhya Pradesh,Dewas,122,73,9,0
26477,2020-06-06,Madhya Pradesh,Dhar,128,111,4,0
26478,2020-06-06,Madhya Pradesh,Dindori,29,5,0,0
26479,2020-06-06,Madhya Pradesh,Guna,7,1,0,0
26480,2020-06-06,Madhya Pradesh,Gwalior,186,105,2,0
26481,2020-06-06,Madhya Pradesh,Harda,3,3,0,0
26482,2020-06-06,Madhya Pradesh,Hoshangabad,37,34,3,0
26483,2020-06-06,Madhya Pradesh,Indore,3722,2324,153,44446
26484,2020-06-06,Madhya Pradesh,Jabalpur,268,198,10,0
26485,2020-06-06,Madhya Pradesh,Jhabua,13,12,1,0
26486,2020-06-06,Madhya Pradesh,Katni,3,0,0,0
26487,2020-06-06,Madhya Pradesh,Khandwa,260,218,15,0
26488,2020-06-06,Madhya Pradesh,Khargone,184,125,13,0
26489,2020-06-06,Madhya Pradesh,Mandla,5,1,1,0
26490,2020-06-06,Madhya Pradesh,Mandsaur,94,81,8,0
26491,2020-06-06,Madhya Pradesh,Morena,107,87,1,0
26492,2020-06-06,Madhya Pradesh,Narsinghpur,17,3,0,0
26493,2020-06-06,Madhya Pradesh,Neemuch,308,158,5,0
26494,2020-06-06,Madhya Pradesh,Panna,20,9,0,0
26495,2020-06-06,Madhya Pradesh,Raisen,69,65,3,0
26496,2020-06-06,Madhya Pradesh,Rajgarh,20,6,3,0
26497,2020-06-06,Madhya Pradesh,Ratlam,51,31,4,0
26498,2020-06-06,Madhya Pradesh,Rewa,36,27,0,0
26499,2020-06-06,Madhya Pradesh,Sagar,223,142,10,0
26500,2020-06-06,Madhya Pradesh,Satna,22,19,2,0
26501,2020-06-06,Madhya Pradesh,Sehore,11,4,2,0
26502,2020-06-06,Madhya Pradesh,Seoni,2,2,0,0
26503,2020-06-06,Madhya Pradesh,Shahdol,13,6,0,0
26504,2020-06-06,Madhya Pradesh,Shajapur,31,8,1,0
26505,2020-06-06,Madhya Pradesh,Sheopur,27,5,2,0
26506,2020-06-06,Madhya Pradesh,Shivpuri,16,6,0,0
26507,2020-06-06,Madhya Pradesh,Sidhi,17,6,0,0
26508,2020-06-06,Madhya Pradesh,Singrauli,12,7,0,0
26509,2020-06-06,Madhya Pradesh,Tikamgarh,15,7,1,0
26510,2020-06-06,Madhya Pradesh,Ujjain,719,558,62,9366
26511,2020-06-06,Madhya Pradesh,Umaria,10,2,1,0
26512,2020-06-06,Madhya Pradesh,Vidisha,37,20,0,0
26513,2020-06-06,Mizoram,Total,24,1,0,1991
26514,2020-06-06,Mizoram,Aizawl,20,1,0,0
26515,2020-06-06,Mizoram,Lunglei,2,0,0,0
26516,2020-06-06,Mizoram,Mamit,1,0,0,0
26517,2020-06-06,Mizoram,Saitual,1,0,0,0
26518,2020-06-06,Nagaland,Total,107,8,0,4061
26519,2020-06-06,Nagaland,Dimapur,9,8,0,896
26520,2020-06-06,Nagaland,Kiphire,4,0,0,18
26521,2020-06-06,Nagaland,Kohima,5,0,0,485
26522,2020-06-06,Nagaland,Mokokchung,0,0,0,63
26523,2020-06-06,Nagaland,Mon,23,0,0,45
26524,2020-06-06,Nagaland,Peren,53,0,0,11
26525,2020-06-06,Nagaland,Phek,1,0,0,28
26526,2020-06-06,Nagaland,Tuensang,7,0,0,1
26527,2020-06-06,Nagaland,Wokha,5,0,0,7
26528,2020-06-06,Odisha,Total,2781,1716,10,172598
26529,2020-06-06,Odisha,Angul,31,25,0,2830
26530,2020-06-06,Odisha,Balangir,116,54,0,2237
26531,2020-06-06,Odisha,Balasore,190,140,1,9843
26532,2020-06-06,Odisha,Bargarh,16,2,0,0
26533,2020-06-06,Odisha,Bhadrak,140,106,0,5539
26534,2020-06-06,Odisha,Boudh,34,33,0,496
26535,2020-06-06,Odisha,Cuttack,167,84,1,5720
26536,2020-06-06,Odisha,Deogarh,33,24,0,682
26537,2020-06-06,Odisha,Dhenkanal,33,6,0,1545
26538,2020-06-06,Odisha,Gajapati,61,10,0,715
26539,2020-06-06,Odisha,Ganjam,597,396,3,6632
26540,2020-06-06,Odisha,Jagatsinghpur,87,49,0,2138
26541,2020-06-06,Odisha,Jajpur,312,253,0,10621
26542,2020-06-06,Odisha,Jharsuguda,8,6,0,1663
26543,2020-06-06,Odisha,Kalahandi,27,15,0,1458
26544,2020-06-06,Odisha,Kandhamal,25,13,0,1516
26545,2020-06-06,Odisha,Kendrapara,163,132,0,2637
26546,2020-06-06,Odisha,Kendujhar,32,18,0,0
26547,2020-06-06,Odisha,Khordha,226,94,5,0
26548,2020-06-06,Odisha,Koraput,14,7,0,1401
26549,2020-06-06,Odisha,Malkangiri,21,19,0,1841
26550,2020-06-06,Odisha,Mayurbhanj,70,16,0,3307
26551,2020-06-06,Odisha,Nabarangapur,2,1,0,0
26552,2020-06-06,Odisha,Nayagarh,83,50,0,1104
26553,2020-06-06,Odisha,Nuapada,68,14,0,310
26554,2020-06-06,Odisha,Puri,100,84,0,2577
26555,2020-06-06,Odisha,Rayagada,2,0,0,578
26556,2020-06-06,Odisha,Sambalpur,16,8,0,2007
26557,2020-06-06,Odisha,Subarnapur,26,7,0,0
26558,2020-06-06,Odisha,Sundargarh,81,50,0,0
26559,2020-06-06,Punjab,Total,2515,2092,50,115974
26560,2020-06-06,Punjab,Amritsar,434,344,8,7936
26561,2020-06-06,Punjab,Barnala,25,21,1,3484
26562,2020-06-06,Punjab,Bathinda,55,45,0,3723
26563,2020-06-06,Punjab,Faridkot,69,61,0,5400
26564,2020-06-06,Punjab,Fatehgarh Sahib,69,57,0,4930
26565,2020-06-06,Punjab,Fazilka,46,42,0,4933
26566,2020-06-06,Punjab,Ferozepur,46,45,1,4282
26567,2020-06-06,Punjab,Gurdaspur,148,132,3,5069
26568,2020-06-06,Punjab,Hoshiarpur,134,116,5,3906
26569,2020-06-06,Punjab,Jalandhar,270,216,8,9766
26570,2020-06-06,Punjab,Kapurthala,40,33,3,3840
26571,2020-06-06,Punjab,Ludhiana,232,155,9,11352
26572,2020-06-06,Punjab,Mansa,34,32,0,3114
26573,2020-06-06,Punjab,Moga,66,64,0,5492
26574,2020-06-06,Punjab,Pathankot,86,43,4,2789
26575,2020-06-06,Punjab,Patiala,126,106,2,7619
26576,2020-06-06,Punjab,Rupnagar,71,59,1,4358
26577,2020-06-06,Punjab,S.A.S. Nagar,124,104,3,6263
26578,2020-06-06,Punjab,Sangrur,104,96,0,5965
26579,2020-06-06,Punjab,Shahid Bhagat Singh Nagar,107,101,1,3931
26580,2020-06-06,Punjab,Sri Muktsar Sahib,70,66,0,3650
26581,2020-06-06,Punjab,Tarn Taran,159,154,1,4039
26582,2020-06-06,Puducherry,Total,107,48,0,8118
26583,2020-06-06,Puducherry,Karaikal,2,2,0,0
26584,2020-06-06,Puducherry,Mahe,4,4,0,0
26585,2020-06-06,Puducherry,Puducherry,101,42,0,0
26586,2020-06-06,Rajasthan,Total,10337,7501,231,494480
26587,2020-06-06,Rajasthan,Ajmer,363,303,9,16325
26588,2020-06-06,Rajasthan,Alwar,82,52,2,10716
26589,2020-06-06,Rajasthan,BSF Camp,50,50,0,0
26590,2020-06-06,Rajasthan,Banswara,85,83,2,3289
26591,2020-06-06,Rajasthan,Baran,58,8,2,3233
26592,2020-06-06,Rajasthan,Barmer,106,83,0,6814
26593,2020-06-06,Rajasthan,Bharatpur,609,150,7,13654
26594,2020-06-06,Rajasthan,Bhilwara,166,105,3,22615
26595,2020-06-06,Rajasthan,Bikaner,110,84,4,13625
26596,2020-06-06,Rajasthan,Bundi,4,0,0,1938
26597,2020-06-06,Rajasthan,Chittorgarh,191,166,4,8336
26598,2020-06-06,Rajasthan,Churu,152,87,1,7965
26599,2020-06-06,Rajasthan,Dausa,64,46,1,6464
26600,2020-06-06,Rajasthan,Dholpur,66,50,1,6313
26601,2020-06-06,Rajasthan,Dungarpur,374,304,0,8980
26602,2020-06-06,Rajasthan,Evacuees,61,61,0,0
26603,2020-06-06,Rajasthan,Ganganagar,7,6,0,2396
26604,2020-06-06,Rajasthan,Hanumangarh,30,19,0,4055
26605,2020-06-06,Rajasthan,Italians,2,2,0,0
26606,2020-06-06,Rajasthan,Jaipur,2188,1801,106,72352
26607,2020-06-06,Rajasthan,Jaisalmer,74,67,0,6696
26608,2020-06-06,Rajasthan,Jalore,168,150,2,13309
26609,2020-06-06,Rajasthan,Jhalawar,326,162,0,10921
26610,2020-06-06,Rajasthan,Jhunjhunu,158,132,1,10077
26611,2020-06-06,Rajasthan,Jodhpur,1762,1252,21,81203
26612,2020-06-06,Rajasthan,Karauli,29,11,3,2810
26613,2020-06-06,Rajasthan,Kota,506,400,18,28815
26614,2020-06-06,Rajasthan,Nagaur,494,391,9,15536
26615,2020-06-06,Rajasthan,Other State,28,0,12,0
26616,2020-06-06,Rajasthan,Pali,587,381,7,11785
26617,2020-06-06,Rajasthan,Pratapgarh,14,12,1,2541
26618,2020-06-06,Rajasthan,Rajsamand,161,130,1,3776
26619,2020-06-06,Rajasthan,Sawai Madhopur,39,17,4,4886
26620,2020-06-06,Rajasthan,Sikar,273,178,5,17065
26621,2020-06-06,Rajasthan,Sirohi,195,80,3,9373
26622,2020-06-06,Rajasthan,Tonk,169,163,1,8158
26623,2020-06-06,Rajasthan,Udaipur,586,515,1,17527
26624,2020-06-06,Sikkim,Total,7,0,0,5005
26625,2020-06-06,Sikkim,East Sikkim,3,0,0,0
26626,2020-06-06,Sikkim,South Sikkim,1,0,0,0
26627,2020-06-06,Sikkim,West Sikkim,3,0,0,0
26628,2020-06-06,Telangana,Total,3496,1710,123,23388
26629,2020-06-06,Telangana,Unknown,3496,1710,123,23388
26630,2020-06-06,Tamil Nadu,Total,30152,16395,254,576695
26631,2020-06-06,Tamil Nadu,Airport Quarantine,167,68,1,0
26632,2020-06-06,Tamil Nadu,Ariyalur,379,360,0,0
26633,2020-06-06,Tamil Nadu,Chengalpattu,1719,763,14,0
26634,2020-06-06,Tamil Nadu,Chennai,20993,10572,198,85000
26635,2020-06-06,Tamil Nadu,Coimbatore,158,145,1,0
26636,2020-06-06,Tamil Nadu,Cuddalore,475,439,1,0
26637,2020-06-06,Tamil Nadu,Dharmapuri,11,8,0,0
26638,2020-06-06,Tamil Nadu,Dindigul,156,124,2,0
26639,2020-06-06,Tamil Nadu,Erode,73,70,1,0
26640,2020-06-06,Tamil Nadu,Kallakurichi,264,153,0,0
26641,2020-06-06,Tamil Nadu,Kancheepuram,500,309,3,0
26642,2020-06-06,Tamil Nadu,Kanyakumari,87,54,1,0
26643,2020-06-06,Tamil Nadu,Karur,87,78,0,0
26644,2020-06-06,Tamil Nadu,Krishnagiri,37,21,0,0
26645,2020-06-06,Tamil Nadu,Madurai,298,229,3,0
26646,2020-06-06,Tamil Nadu,Nagapattinam,76,51,0,0
26647,2020-06-06,Tamil Nadu,Namakkal,85,77,1,0
26648,2020-06-06,Tamil Nadu,Nilgiris,14,14,0,0
26649,2020-06-06,Tamil Nadu,Other State,0,0,3,0
26650,2020-06-06,Tamil Nadu,Perambalur,143,139,0,0
26651,2020-06-06,Tamil Nadu,Pudukkottai,31,20,1,0
26652,2020-06-06,Tamil Nadu,Railway Quarantine,260,56,0,0
26653,2020-06-06,Tamil Nadu,Ramanathapuram,97,58,1,0
26654,2020-06-06,Tamil Nadu,Ranipet,120,94,0,0
26655,2020-06-06,Tamil Nadu,Salem,213,92,0,0
26656,2020-06-06,Tamil Nadu,Sivaganga,35,30,0,0
26657,2020-06-06,Tamil Nadu,Tenkasi,100,85,0,0
26658,2020-06-06,Tamil Nadu,Thanjavur,106,85,0,0
26659,2020-06-06,Tamil Nadu,Theni,121,105,2,0
26660,2020-06-06,Tamil Nadu,Thiruvallur,1274,668,11,0
26661,2020-06-06,Tamil Nadu,Thiruvarur,58,42,0,0
26662,2020-06-06,Tamil Nadu,Thoothukkudi,315,176,2,0
26663,2020-06-06,Tamil Nadu,Tiruchirappalli,112,85,1,12090
26664,2020-06-06,Tamil Nadu,Tirunelveli,384,328,1,0
26665,2020-06-06,Tamil Nadu,Tirupathur,36,29,0,0
26666,2020-06-06,Tamil Nadu,Tiruppur,114,114,0,0
26667,2020-06-06,Tamil Nadu,Tiruvannamalai,486,178,2,0
26668,2020-06-06,Tamil Nadu,Vellore,55,38,2,0
26669,2020-06-06,Tamil Nadu,Viluppuram,369,323,2,0
26670,2020-06-06,Tamil Nadu,Virudhunagar,144,115,0,0
26671,2020-06-06,Tripura,Total,749,173,0,33331
26672,2020-06-06,Tripura,Dhalai,199,163,0,4756
26673,2020-06-06,Tripura,Gomati,88,2,0,3694
26674,2020-06-06,Tripura,Khowai,26,1,0,1590
26675,2020-06-06,Tripura,North Tripura,14,4,0,7696
26676,2020-06-06,Tripura,Sipahijala,243,2,0,2927
26677,2020-06-06,Tripura,South Tripura,68,0,0,3586
26678,2020-06-06,Tripura,Unokoti,50,1,0,1514
26679,2020-06-06,Tripura,West Tripura,61,0,0,7568
26680,2020-06-06,Total,Total,246599,118657,6944,4666386
26681,2020-06-06,Unknown,Total,8192,0,0,0
26682,2020-06-06,Uttar Pradesh,Total,10103,5908,268,355085
26683,2020-06-06,Uttar Pradesh,Agra,939,786,48,13162
26684,2020-06-06,Uttar Pradesh,Aligarh,185,98,16,0
26685,2020-06-06,Uttar Pradesh,Ambedkar Nagar,84,35,3,0
26686,2020-06-06,Uttar Pradesh,Amethi,196,70,0,0
26687,2020-06-06,Uttar Pradesh,Amroha,68,50,1,0
26688,2020-06-06,Uttar Pradesh,Auraiya,39,24,1,0
26689,2020-06-06,Uttar Pradesh,Ayodhya,128,59,3,0
26690,2020-06-06,Uttar Pradesh,Azamgarh,151,32,3,0
26691,2020-06-06,Uttar Pradesh,Baghpat,76,27,1,0
26692,2020-06-06,Uttar Pradesh,Bahraich,100,71,0,0
26693,2020-06-06,Uttar Pradesh,Ballia,54,27,0,0
26694,2020-06-06,Uttar Pradesh,Balrampur,47,32,1,0
26695,2020-06-06,Uttar Pradesh,Banda,27,24,1,0
26696,2020-06-06,Uttar Pradesh,Barabanki,170,138,1,0
26697,2020-06-06,Uttar Pradesh,Bareilly,67,33,2,0
26698,2020-06-06,Uttar Pradesh,Basti,228,56,4,0
26699,2020-06-06,Uttar Pradesh,Bhadohi,74,7,0,0
26700,2020-06-06,Uttar Pradesh,Bijnor,145,67,2,0
26701,2020-06-06,Uttar Pradesh,Budaun,45,35,1,0
26702,2020-06-06,Uttar Pradesh,Bulandshahr,170,101,5,0
26703,2020-06-06,Uttar Pradesh,Chandauli,29,15,1,0
26704,2020-06-06,Uttar Pradesh,Chitrakoot,64,26,2,0
26705,2020-06-06,Uttar Pradesh,Deoria,124,40,1,0
26706,2020-06-06,Uttar Pradesh,Etah,51,13,4,0
26707,2020-06-06,Uttar Pradesh,Etawah,78,32,1,0
26708,2020-06-06,Uttar Pradesh,Farrukhabad,54,21,1,0
26709,2020-06-06,Uttar Pradesh,Fatehpur,61,35,0,0
26710,2020-06-06,Uttar Pradesh,Firozabad,313,217,18,0
26711,2020-06-06,Uttar Pradesh,Gautam Buddha Nagar,623,337,8,0
26712,2020-06-06,Uttar Pradesh,Ghaziabad,403,248,9,0
26713,2020-06-06,Uttar Pradesh,Ghazipur,157,70,0,0
26714,2020-06-06,Uttar Pradesh,Gonda,82,50,0,0
26715,2020-06-06,Uttar Pradesh,Gorakhpur,126,29,7,0
26716,2020-06-06,Uttar Pradesh,Hamirpur,9,5,0,0
26717,2020-06-06,Uttar Pradesh,Hapur,169,87,2,0
26718,2020-06-06,Uttar Pradesh,Hardoi,96,31,0,0
26719,2020-06-06,Uttar Pradesh,Hathras,36,22,1,0
